ES,"42.778,-1.4591"
US,"35.7057,-83.9838"
KR,"37.5985,126.9783"
VE,"10.5,-66.9167"
IN,"12.9833,77.5833"
US,"41.3433,-72.6413"
US,"33.4442,-112.3179"
FR,"47.2165,-1.5524"
JP,"35.685,139.7514"
IT,"44.9,8.6167"
CZ,"49.75,13.3667"
CA,"49.05,-122.3"
JP,"35.685,139.7514"
AR,"-34.2921,-59.1018"
RO,"46.0,25.0"
KR,"37.5985,126.9783"
US,"30.7914,-86.4485"
JP,"35.685,139.7514"
JP,"35.95,137.2667"
US,"35.9594,-86.542"
RO,"45.7494,21.2272"
US,"33.4425,-79.1588"
BR,"-21.7833,-48.1667"
CL,"-32.9833,-71.2833"
AM,"40.1811,44.5136"
DK,"56.0,10.0"
US,"40.1291,-89.3641"
US,"41.5507,-72.0936"
PL,"52.55,19.7"
US,"33.8004,-84.3865"
PY,"-25.2667,-57.6667"
ES,"37.1139,-4.703"
US,"35.1862,-80.7479"
CA,"46.8,-71.25"
TR,"38.4127,27.1384"
IQ,"33.0,44.0"
US,"40.175,-76.3078"
US,"40.9223,-81.03"
DK,"55.6667,12.5833"
US,"42.4651,-82.9441"
JP,"35.685,139.7514"
US,"26.1275,-80.2331"
CA,"45.6,-73.7333"
US,"25.7363,-80.4044"
PT,"38.7938,-9.1046"
IN,"18.975,72.8258"
BG,"43.8564,25.9708"
NO,"59.9167,10.75"
US,"31.1064,-97.4071"
BR,"-23.95,-46.3333"
KR,"37.5985,126.9783"
US,"34.0394,-86.2873"
TR,"39.9078,30.0367"
CH,"46.4337,6.9132"
US,"43.8951,-105.549"
GB,"53.8167,-3.05"
AR,"-38.0023,-57.5575"
IN,"18.975,72.8258"
US,"47.697,-117.198"
US,"41.794,-83.5879"
FI,"60.1756,24.9342"
US,"38.7161,-121.3626"
GB,"53.3667,-1.5"
JP,"36.6953,137.2114"
EE,"59.4339,24.7281"
US,"40.8299,-73.8646"
VE,"10.1833,-67.45"
IR,"32.0,53.0"
JP,"42.9172,143.2044"
US,"39.2549,-84.2391"
RU,"54.5293,36.2754"
PL,"50.8333,20.6667"
TW,"22.0725,120.7128"
SE,"58.4167,15.6167"
RO,"45.8,24.15"
US,"35.1462,-78.9943"
US,"37.073,-95.6184"
US,"36.564,-89.9699"
CA,"53.6333,-113.6333"
SI,"46.1333,14.5667"
BR,"-22.9,-43.2333"
US,"33.2746,-117.3353"
US,"29.7346,-98.1288"
CA,"44.2333,-76.4833"
US,"32.7257,-97.3214"
VE,"10.1806,-68.0039"
US,"41.4675,-73.2406"
IN,"18.975,72.8258"
US,"32.6988,-97.1237"
US,"43.6963,-98.2747"
US,"41.4044,-81.5564"
US,"35.438,-118.8312"
US,"38.0002,-121.325"
JP,"33.9593,133.3167"
PH,"8.2308,124.2361"
IN,"28.6667,77.2167"
MX,"24.7994,-107.3897"
DK,"57.0355,9.9412"
JP,"36.0,138.0"
PL,"49.559,22.203"
GB,"53.5,-2.2167"
BE,"50.8,3.1833"
IN,"28.6667,77.2167"
DE,"51.0333,9.4"
JP,"35.1667,136.9167"
US,"40.7458,-73.639"
JP,"33.5833,130.4"
AR,"-32.9468,-60.6393"
US,"36.2191,-81.6563"
US,"42.465,-83.2307"
AU,"-33.8833,151.2167"
US,"31.4397,-97.7853"
SE,"67.1667,20.6667"
TR,"37.2181,28.3665"
US,"27.9984,-82.4781"
US,"34.053,-117.2489"
KR,"37.5985,126.9783"
BR,"-22.9,-43.2333"
US,"30.6809,-88.1268"
VE,"10.2469,-67.5958"
BR,"-22.9,-43.2333"
VE,"10.2469,-67.5958"
JP,"34.8,135.6333"
RO,"44.4333,26.1"
RU,"55.678,37.2777"
US,"41.4789,-81.6473"
US,"28.8119,-81.8243"
AR,"-34.5875,-58.6725"
GE,"41.725,44.7908"
US,"42.9407,-88.2965"
BR,"-23.7,-46.6167"
PL,"54.5,18.55"
US,"38.1165,-121.1676"
IN,"23.1667,79.95"
DE,"53.55,10.0"
US,"40.8648,-73.8867"
GB,"52.2,-2.2"
US,"39.9553,-82.0718"
IN,"22.5697,88.3697"
RO,"44.4333,26.1"
SE,"58.2333,11.6833"
AR,"-31.4135,-64.1811"
PE,"-12.05,-77.05"
CA,"43.25,-79.8333"
US,"33.2341,-81.4731"
ID,"-6.1744,106.8294"
US,"37.117,-76.5135"
VE,"10.5,-66.9167"
KR,"37.5333,126.95"
UY,"-34.8581,-56.1708"
KR,"37.5333,126.95"
US,"33.2007,-117.2255"
BR,"-5.7833,-35.2167"
US,"34.8315,-87.6664"
DE,"51.3833,12.4833"
US,"34.8038,-86.6189"
JP,"34.5,135.6"
CA,"45.673,-73.88"
KR,"37.3925,126.9269"
IN,"18.975,72.8258"
PL,"51.25,22.5667"
AU,"-37.8167,144.9667"
RO,"45.7,27.1833"
US,"41.7949,-87.9709"
RO,"45.7,27.1833"
MY,"3.4291,101.179"
US,"40.4661,-88.9034"
UY,"-34.8581,-56.1708"
FR,"48.7927,2.4657"
US,"41.4789,-81.6473"
US,"31.0291,-97.8535"
US,"40.8529,-73.9139"
CA,"49.1333,-125.9"
US,"32.5979,-92.0235"
US,"40.0989,-83.1615"
US,"34.1352,-118.2416"
CO,"4.6492,-74.0628"
IN,"18.975,72.8258"
BR,"-23.4733,-46.6658"
IN,"20.2667,73.0167"
US,"45.4023,-122.6147"
US,"48.336,-101.3256"
US,"40.7229,-73.8424"
JP,"35.25,136.25"
CL,"-29.9078,-71.2542"
IN,"18.975,72.8258"
CA,"43.1,-79.05"
IT,"45.05,7.6667"
TR,"40.7669,29.9169"
RO,"45.7494,21.2272"
CH,"47.3664,7.329"
US,"39.5398,-119.7386"
US,"38.0,-97.0"
US,"35.0486,-85.155"
US,"40.76,-73.8276"
RO,"45.2667,27.9833"
JP,"35.0167,135.9667"
TW,"25.0392,121.525"
TR,"39.9117,32.8403"
PT,"41.5388,-8.6151"
US,"41.7768,-88.4604"
FR,"48.9777,2.8412"
US,"40.2787,-74.3683"
US,"42.5376,-87.8576"
CA,"43.3167,-79.8"
AU,"-27.5,153.0167"
SE,"60.6,15.6333"
US,"43.1331,-89.3491"
AR,"-34.0,-64.0"
US,"35.2157,-77.5764"
US,"35.9864,-77.852"
PT,"39.2333,-8.6833"
AU,"-27.5,153.0167"
RO,"44.1833,28.65"
NL,"52.0938,5.1191"
JP,"34.7333,135.5667"
US,"39.3668,-76.588"
JP,"26.2125,127.6811"
CA,"46.75,-71.2333"
IE,"53.3331,-6.2489"
JP,"35.685,139.7514"
US,"35.6348,-81.2391"
US,"42.498,-83.4072"
US,"37.691,-97.3292"
CA,"49.2167,-122.9167"
SE,"59.3667,18.0167"
RO,"46.55,24.5667"
ES,"43.0667,-2.4833"
US,"29.4717,-98.514"
US,"40.6809,-73.9463"
US,"34.9182,-120.2322"
RO,"46.6736,28.0594"
RS,"44.8186,20.4681"
US,"36.1515,-115.2048"
CA,"45.5,-73.5833"
HK,"22.2833,114.15"
MD,"47.0056,28.8575"
GB,"54.9881,-1.6194"
US,"41.581,-87.3423"
GB,"53.5,-2.2167"
US,"38.6485,-77.3108"
US,"36.1452,-81.838"
SE,"56.1,13.9167"
AR,"-34.5875,-58.6725"
CL,"-33.45,-70.6667"
PL,"52.25,21.0"
KR,"37.5985,126.9783"
MY,"3.0333,101.45"
RO,"45.7494,21.2272"
CA,"44.6667,-63.5667"
ES,"43.4647,-3.8044"
JP,"35.3,136.8"
JP,"35.14,139.6192"
HU,"47.0,20.0"
US,"29.4717,-98.514"
MA,"33.5928,-7.6192"
US,"41.0019,-74.2848"
CA,"47.8167,-79.8667"
US,"40.7619,-73.9763"
IN,"9.9833,76.2833"
US,"33.8157,-84.1101"
US,"41.4789,-81.6473"
ES,"37.3824,-5.9761"
RO,"44.0833,26.6333"
US,"25.7658,-80.2349"
JP,"43.05,141.3667"
SE,"58.6667,17.1"
VE,"10.0739,-69.3228"
PT,"41.1336,-8.6174"
PT,"41.1336,-8.6174"
AU,"-33.8833,151.2167"
AR,"-33.295,-66.3356"
US,"40.4413,-80.1064"
JP,"35.685,139.7514"
IN,"17.3753,78.4744"
CA,"45.5,-73.5833"
IN,"16.7,74.2167"
RO,"45.7494,21.2272"
US,"42.1045,-79.252"
US,"33.7976,-118.1617"
US,"41.6966,-87.6637"
US,"40.3196,-76.8753"
VE,"10.5,-66.9167"
US,"33.7404,-89.8324"
US,"32.7191,-117.1607"
US,"26.4541,-80.1041"
US,"38.0,-97.0"
KZ,"47.1167,51.8833"
AR,"-34.4633,-58.9292"
SE,"59.0333,15.8667"
US,"26.4561,-80.1143"
CL,"-33.0081,-71.5197"
BG,"41.65,25.3667"
US,"40.2001,-74.6967"
US,"34.2321,-77.8835"
US,"42.2711,-89.0593"
US,"44.7014,-92.4735"
ES,"41.1167,1.25"
IT,"45.55,10.25"
DE,"52.3667,9.7167"
RO,"43.8833,25.9667"
PT,"41.1496,-8.611"
US,"46.8387,-117.6443"
TR,"38.4127,27.1384"
PK,"31.5497,74.3436"
US,"39.0165,-77.5062"
US,"43.4042,-70.7455"
TW,"25.0392,121.525"
MD,"47.3831,28.8231"
JP,"35.0,135.75"
IN,"22.5697,88.3697"
BR,"-22.8418,-45.2287"
US,"37.8681,-82.5228"
US,"42.7828,-73.7328"
TR,"41.025,29.0328"
JP,"35.7333,139.65"
US,"40.6931,-73.8575"
US,"33.9719,-117.2526"
KE,"-1.2833,36.8167"
AR,"-38.9339,-67.9903"
CL,"-23.65,-70.4"
OM,"21.0,57.0"
JP,"35.685,139.7514"
US,"41.6904,-73.8919"
BR,"-22.95,-47.0167"
US,"40.734,-74.1868"
DK,"57.1647,10.1457"
US,"39.8294,-77.9785"
KZ,"42.3,69.6"
JP,"36.3667,140.4833"
US,"43.8688,-88.5418"
US,"44.7951,-85.6498"
IT,"45.05,9.5667"
US,"33.4865,-88.4354"
US,"41.4841,-95.3617"
IN,"19.9833,73.8"
IR,"35.7355,51.5291"
CZ,"49.8,18.4"
PH,"16.45,120.55"
US,"42.7091,-78.8301"
US,"33.1929,-92.6434"
CA,"46.8,-71.25"
RO,"44.4333,26.1"
MX,"20.6667,-103.3333"
PL,"52.25,21.0"
BR,"-22.9,-43.2333"
AR,"-31.6295,-60.701"
LV,"56.95,24.1"
US,"30.3037,-97.7696"
US,"31.8004,-95.614"
US,"40.7517,-73.8832"
US,"36.2833,-87.0121"
RU,"55.3333,86.0833"
BE,"50.8,3.3333"
BE,"51.2667,4.7"
MK,"41.1392,22.5025"
US,"41.7038,-73.9218"
JP,"35.5403,139.4508"
US,"40.8783,-74.0813"
RS,"43.58,21.3339"
BG,"42.15,24.75"
IR,"32.0,53.0"
BG,"42.6833,23.3167"
BR,"-23.4733,-46.6658"
DE,"48.3667,10.8833"
SE,"59.3333,18.05"
US,"33.6486,-117.9186"
US,"40.7137,-75.4793"
US,"29.7755,-95.4152"
JP,"35.3253,139.8911"
US,"34.0918,-84.2209"
MD,"46.9431,28.7778"
VE,"8.5983,-71.145"
US,"39.195,-76.6687"
US,"34.2133,-118.88"
DE,"51.0,9.0"
RO,"46.7667,23.6"
CA,"45.6167,-74.6"
JP,"36.3333,139.45"
BR,"-23.4733,-46.6658"
US,"33.4168,-86.6801"
US,"29.8485,-90.0633"
JP,"34.6667,133.75"
US,"36.6859,-121.6293"
SE,"62.0,15.0"
US,"39.6351,-78.7665"
JP,"34.6913,135.183"
US,"26.184,-80.1338"
CR,"9.9189,-84.1399"
RS,"44.0167,20.9167"
GB,"52.2,0.1167"
CL,"-33.45,-70.6667"
US,"39.7437,-104.9793"
US,"36.2467,-83.1807"
US,"31.8546,-81.2738"
US,"35.206,-80.829"
LT,"54.6833,25.3167"
RS,"44.0,21.0"
CA,"47.85,-59.15"
JP,"34.5833,135.4667"
PK,"24.9056,67.0822"
US,"30.424,-87.2233"
RO,"44.4333,26.1"
US,"35.34,-80.2108"
CA,"49.8833,-97.1667"
US,"33.4056,-86.9977"
US,"25.9863,-80.1518"
SI,"46.4519,15.6814"
RU,"55.7522,37.6156"
AU,"-37.9167,144.8"
SE,"56.6714,12.8556"
CL,"-33.45,-70.6667"
US,"27.4648,-81.4305"
US,"34.1783,-118.3812"
US,"39.024,-84.5624"
US,"41.6228,-87.9416"
US,"38.0281,-87.5119"
BA,"43.3433,17.8081"
VE,"10.5,-66.9167"
AR,"-34.9215,-57.9545"
TW,"25.0392,121.525"
TW,"24.9869,121.3056"
BR,"-22.85,-47.25"
FI,"60.45,22.2833"
KR,"37.5985,126.9783"
BR,"-21.1333,-48.9667"
UA,"48.463,35.039"
DE,"51.5167,7.05"
BG,"42.6833,23.3167"
US,"41.839,-71.4373"
DK,"56.0,10.0"
US,"35.4954,-80.6223"
US,"42.0581,-71.8466"
JP,"35.9764,139.7536"
RO,"46.0,25.0"
JP,"35.685,139.7514"
US,"39.7942,-84.1597"
VE,"10.5,-66.9167"
JP,"36.3333,139.0167"
US,"42.5852,-87.8635"
US,"35.438,-118.8312"
RU,"54.7852,56.0456"
AR,"-34.0,-64.0"
KZ,"43.25,76.95"
MX,"32.5333,-117.0167"
RS,"45.2517,19.8369"
TW,"25.0392,121.525"
IN,"26.1833,91.7333"
US,"40.1757,-76.1658"
US,"30.3037,-97.7696"
IN,"18.5333,73.8667"
KR,"37.5985,126.9783"
TR,"39.9117,32.8403"
US,"30.4499,-91.0978"
MY,"3.1667,101.7"
IT,"38.0833,13.5"
CN,"27.9994,120.6668"
MY,"5.3302,103.1408"
JP,"35.685,139.7514"
VE,"9.5667,-69.2167"
CO,"4.0,-72.0"
HU,"48.15,21.1833"
US,"42.2256,-83.2685"
AR,"-36.8927,-60.3225"
JP,"33.5833,130.4"
IN,"13.0833,80.2833"
US,"32.3508,-95.2854"
US,"28.8178,-82.3331"
US,"37.7217,-122.4112"
TW,"24.8047,120.9714"
US,"44.8054,-93.6248"
US,"40.782,-73.4739"
AR,"-34.0,-64.0"
US,"40.8742,-81.2326"
DE,"52.5167,13.4"
VE,"10.4667,-64.1667"
BR,"-22.9,-43.2333"
US,"27.7518,-97.4346"
US,"28.5311,-80.8523"
US,"33.9782,-117.904"
US,"44.2564,-85.5348"
US,"39.8374,-84.4079"
US,"34.2093,-118.5752"
IN,"28.6667,77.2167"
JP,"34.6667,135.5"
VE,"10.5333,-67.35"
IT,"41.9,12.4833"
US,"41.8685,-71.3928"
IN,"12.9833,77.5833"
US,"40.6525,-73.9554"
CA,"52.1333,-106.6667"
US,"38.4981,-90.46"
RO,"46.0,25.0"
US,"38.239,-85.7174"
US,"36.1172,-80.0765"
SE,"59.3667,18.0167"
UA,"48.567,39.3171"
AR,"-34.5875,-58.6725"
BG,"42.2167,23.9667"
JP,"35.685,139.7514"
RS,"43.3247,21.9033"
CA,"45.5,-73.5833"
BR,"-23.4733,-46.6658"
US,"28.9318,-81.9541"
JP,"35.8519,139.3181"
US,"32.8569,-96.9629"
US,"41.1396,-73.4056"
IN,"18.975,72.8258"
BE,"51.3167,4.95"
UA,"44.9572,34.1108"
BE,"51.0167,5.5833"
BA,"43.85,18.3833"
IN,"17.7,83.3"
US,"28.6964,-81.5233"
US,"43.0267,-83.7038"
PL,"50.1395,19.4063"
IT,"45.4667,9.2"
TH,"13.754,100.5014"
RO,"44.4333,26.1"
US,"42.7042,-84.4098"
KR,"37.0,127.5"
BG,"41.5667,23.2833"
ES,"41.1559,1.1074"
US,"29.8262,-95.4264"
US,"38.0,-97.0"
RO,"44.3167,23.8"
US,"29.319,-98.3659"
IT,"40.8333,14.25"
VE,"10.5,-66.9167"
RU,"55.7522,37.6156"
RU,"62.0339,129.7331"
US,"29.3951,-98.5955"
US,"35.4573,-120.7192"
US,"34.7769,-91.7451"
US,"40.6449,-73.9583"
CA,"49.8833,-97.1667"
US,"45.0113,-89.6151"
GB,"53.5,-2.2167"
US,"34.125,-118.0496"
BR,"-23.4733,-46.6658"
US,"42.0855,-87.8247"
CL,"-33.45,-70.6667"
FR,"48.7018,6.2242"
BR,"-23.4733,-46.6658"
US,"43.9817,-121.2722"
CA,"43.9,-78.8667"
IN,"17.3753,78.4744"
TR,"41.0186,28.9647"
ES,"40.0,-4.0"
IN,"26.9167,75.8167"
JP,"38.25,140.3333"
US,"33.5054,-86.7987"
JP,"35.685,139.7514"
JP,"35.6047,140.1233"
IN,"19.2,72.9667"
US,"33.1929,-92.6434"
US,"26.3739,-80.1468"
BG,"43.2167,27.9167"
RO,"47.8,22.8833"
JP,"35.685,139.7514"
ID,"-6.1744,106.8294"
IT,"45.55,10.8833"
FR,"43.5995,1.4332"
BR,"-23.0833,-48.9167"
EC,"-2.0,-77.5"
CA,"49.1667,-121.95"
RO,"45.2667,27.9833"
CA,"45.5,-73.5833"
RO,"44.4333,26.1"
PL,"54.1522,19.4088"
IT,"41.1333,16.85"
IT,"45.4667,9.2"
IT,"44.8,10.3333"
FR,"48.8595,2.5028"
AR,"-32.9468,-60.6393"
US,"45.2673,-93.0196"
US,"28.7647,-82.3771"
US,"40.8733,-74.1659"
US,"30.424,-87.2233"
TR,"40.6533,35.8331"
JP,"35.1667,136.9167"
CO,"3.4372,-76.5225"
PL,"50.4485,18.8515"
CA,"43.25,-79.8333"
CA,"45.5,-73.5833"
RU,"55.7887,49.1221"
RO,"47.6667,23.5833"
US,"31.7969,-106.3874"
BM,"32.2942,-64.7839"
UA,"50.7593,25.3424"
AR,"-34.5875,-58.6725"
AU,"-27.0,133.0"
RO,"44.0833,25.2333"
US,"38.8326,-104.7405"
IQ,"35.4681,44.3922"
US,"34.2125,-79.8206"
US,"40.6391,-73.8986"
JP,"26.3358,127.8014"
KZ,"43.25,76.95"
IT,"38.1167,13.3667"
JP,"36.3667,140.4833"
UA,"49.0,32.0"
VE,"10.6317,-71.6406"
IT,"42.3667,13.3667"
KR,"37.5985,126.9783"
US,"40.6705,-74.1064"
RO,"44.0,25.3"
US,"39.8093,-86.101"
DE,"52.5167,13.4"
RO,"45.1833,25.6667"
IR,"32.0,53.0"
CL,"-30.0,-71.0"
US,"41.2603,-96.0463"
DK,"55.6503,12.4758"
EE,"59.3361,25.3211"
US,"37.7645,-122.4294"
US,"26.9662,-82.3243"
RO,"44.4333,26.1"
BR,"-23.4733,-46.6658"
US,"26.272,-80.258"
TH,"13.754,100.5014"
CL,"-33.45,-70.6667"
AO,"-8.8368,13.2332"
US,"34.7193,-86.5604"
US,"41.4403,-81.8458"
US,"33.8669,-118.3312"
CA,"43.4333,-79.6667"
US,"32.8426,-105.9891"
US,"25.9825,-97.4725"
US,"41.2468,-95.7001"
RO,"44.4333,26.1"
JP,"34.7167,135.4167"
SE,"59.3667,18.1333"
IN,"12.9833,77.5833"
TH,"13.754,100.5014"
RO,"44.4333,26.1"
US,"34.4145,-93.2525"
BE,"51.1667,4.35"
US,"37.0863,-76.4914"
AR,"-34.5875,-58.6725"
RO,"44.4333,26.1"
IL,"31.7874,34.7066"
US,"33.8403,-118.3539"
US,"33.9038,-80.3718"
US,"36.0607,-95.8064"
AR,"-32.9468,-60.6393"
RO,"45.6333,25.5833"
RU,"50.552,137.0152"
CA,"45.4167,-75.7"
US,"64.8185,-147.7216"
US,"45.5233,-91.6999"
PT,"41.1336,-8.6174"
AR,"-38.0023,-57.5575"
JP,"35.5531,139.3544"
US,"41.4796,-81.511"
US,"34.2321,-77.8835"
BR,"-22.9,-43.2333"
BR,"-22.9,-43.2333"
TW,"25.0392,121.525"
PH,"13.0,122.0"
AL,"41.0,20.0"
PL,"50.0833,19.9167"
PL,"53.5048,19.3955"
RO,"47.5667,25.6833"
CH,"47.1221,9.0598"
HU,"47.0943,17.912"
ME,"42.4411,19.2636"
UA,"49.0,32.0"
US,"31.7969,-106.3874"
BR,"-23.4733,-46.6658"
RO,"45.8,24.15"
NL,"52.35,4.9167"
CL,"-29.9533,-71.3436"
IN,"29.4667,77.6833"
FR,"45.8953,0.4645"
CA,"46.8,-71.1667"
US,"34.7601,-80.693"
US,"43.0708,-78.8201"
JP,"35.5206,139.7172"
US,"43.8597,-88.0043"
US,"41.512,-97.347"
US,"43.4961,-70.4886"
BG,"42.2667,23.1167"
LT,"55.7333,24.35"
US,"30.4998,-97.8082"
DE,"51.5167,7.45"
US,"43.0839,-106.3976"
US,"39.9649,-83.1383"
US,"35.3456,-119.0756"
JP,"31.9111,131.4239"
US,"35.9925,-78.9017"
CA,"51.0833,-114.0833"
RU,"60.0,100.0"
US,"42.3662,-83.1015"
US,"35.9582,-94.9624"
IN,"18.5333,73.8667"
US,"33.7976,-118.1617"
JP,"35.6931,139.9833"
IN,"31.6331,74.8656"
RO,"46.55,24.5667"
US,"37.8089,-77.1865"
US,"32.6321,-116.9902"
TR,"36.7328,34.6442"
JP,"35.9086,139.4853"
BE,"50.8333,4.3333"
US,"43.2186,-77.4494"
US,"40.6981,-73.9571"
US,"39.8062,-86.1407"
US,"27.084,-82.2075"
AO,"-8.8368,13.2332"
CA,"44.65,-63.6"
US,"35.4813,-97.5777"
IR,"32.0,53.0"
UA,"49.0,32.0"
JP,"33.8333,132.7667"
IT,"36.8667,14.7667"
EC,"-0.2167,-78.5"
RU,"56.8498,53.2045"
DZ,"36.7631,3.0506"
HU,"47.3779,18.2035"
US,"64.8834,-147.4984"
US,"40.7788,-82.4572"
US,"40.7805,-73.9512"
US,"40.8499,-73.8769"
US,"42.0855,-87.8247"
CA,"46.8,-71.25"
TW,"25.0392,121.525"
JP,"35.8955,139.6775"
US,"40.3915,-76.4381"
BR,"-15.7833,-47.9167"
RO,"44.4333,26.1"
RO,"44.1167,24.9833"
US,"32.2369,-110.9559"
JP,"35.685,139.7514"
US,"33.4548,-86.874"
IT,"36.9333,14.6"
US,"42.0953,-72.3245"
SA,"21.5169,39.2192"
US,"34.1646,-118.2548"
CA,"43.1333,-80.2667"
US,"30.5252,-84.3321"
CA,"46.75,-71.8167"
